"Date","ExchangeRate"
"26 Sep 95","1.569"
"25 Sep 95","1.5719"
"22 Sep 95","1.5804"
"21 Sep 95","1.5673"
"20 Sep 95","1.552"
"19 Sep 95","1.5453"
"18 Sep 95","1.5448"
"15 Sep 95","1.5523"
"14 Sep 95","1.5477"
"13 Sep 95","1.549"
"12 Sep 95","1.5535"
"11 Sep 95","1.5487"
"08 Sep 95","1.548"
"07 Sep 95","1.5515"
"06 Sep 95","1.5481"
"05 Sep 95","1.5567"
"04 Sep 95","1.5525"
"01 Sep 95","1.5528"
"31 Aug 95","1.549"
"30 Aug 95","1.544"
"29 Aug 95","1.5468"
"25 Aug 95","1.544"
"24 Aug 95","1.5417"
"23 Aug 95","1.5432"
"22 Aug 95","1.5377"
"21 Aug 95","1.541"
"18 Aug 95","1.545"
"17 Aug 95","1.5392"
"16 Aug 95","1.552"
"15 Aug 95","1.5527"
"14 Aug 95","1.5762"
"11 Aug 95","1.5775"
"10 Aug 95","1.5888"
"09 Aug 95","1.6"
"08 Aug 95","1.6025"
"07 Aug 95","1.6033"
"04 Aug 95","1.6087"
"03 Aug 95","1.6055"
"02 Aug 95","1.6008"
"01 Aug 95","1.5987"
"31 Jul 95","1.601"
"28 Jul 95","1.602"
"27 Jul 95","1.5953"
"26 Jul 95","1.5962"
"25 Jul 95","1.5868"
"24 Jul 95","1.5972"
"21 Jul 95","1.5937"
"20 Jul 95","1.5992"
"19 Jul 95","1.5962"
"18 Jul 95","1.596"
"17 Jul 95","1.594"
"14 Jul 95","1.5957"
"13 Jul 95","1.6"
"12 Jul 95","1.5918"
"11 Jul 95","1.5892"
"10 Jul 95","1.5888"
"07 Jul 95","1.5925"
"06 Jul 95","1.5988"
"05 Jul 95","1.593"
"04 Jul 95","1.5953"
"03 Jul 95","1.5992"
"30 Jun 95","1.5908"
"29 Jun 95","1.5888"
"28 Jun 95","1.5808"
"27 Jun 95","1.584"
"26 Jun 95","1.5839"
"23 Jun 95","1.604"
"22 Jun 95","1.6067"
"21 Jun 95","1.6048"
"20 Jun 95","1.6037"
"19 Jun 95","1.5985"
"16 Jun 95","1.6077"
"15 Jun 95","1.5947"
"14 Jun 95","1.6095"
"13 Jun 95","1.5948"
"12 Jun 95","1.5967"
"09 Jun 95","1.597"
"08 Jun 95","1.5872"
"07 Jun 95","1.5922"
"06 Jun 95","1.5882"
"05 Jun 95","1.5945"
"02 Jun 95","1.5882"
"01 Jun 95","1.5912"
"31 May 95","1.5897"
"30 May 95","1.6015"
"26 May 95","1.6065"
"25 May 95","1.6023"
"24 May 95","1.574"
"23 May 95","1.571"
"22 May 95","1.5677"
"19 May 95","1.5735"
"18 May 95","1.5635"
"17 May 95","1.5697"
"16 May 95","1.5695"
"15 May 95","1.5597"
"12 May 95","1.572"
"11 May 95","1.5705"
"10 May 95","1.58"
"09 May 95","1.5893"
"05 May 95","1.6009"
"04 May 95","1.6178"
"03 May 95","1.616"
"02 May 95","1.6125"
"01 May 95","1.6157"
"28 Apr 95","1.6097"
"27 Apr 95","1.618"
"26 Apr 95","1.6108"
"25 Apr 95","1.614"
"24 Apr 95","1.6075"
"21 Apr 95","1.6082"
"20 Apr 95","1.6118"
"19 Apr 95","1.6178"
"18 Apr 95","1.613"
"13 Apr 95","1.605"
"12 Apr 95","1.5882"
"11 Apr 95","1.5963"
"10 Apr 95","1.5935"
"07 Apr 95","1.6065"
"06 Apr 95","1.6088"
"05 Apr 95","1.6035"
"04 Apr 95","1.6033"
"03 Apr 95","1.617"
"31 Mar 95","1.628"
"30 Mar 95","1.5965"
"29 Mar 95","1.613"
"28 Mar 95","1.6005"
"27 Mar 95","1.596"
"24 Mar 95","1.5947"
"23 Mar 95","1.595"
"22 Mar 95","1.588"
"21 Mar 95","1.5807"
"20 Mar 95","1.5823"
"17 Mar 95","1.5847"
"16 Mar 95","1.592"
"15 Mar 95","1.599"
"14 Mar 95","1.5877"
"13 Mar 95","1.5913"
"10 Mar 95","1.582"
"09 Mar 95","1.6185"
"08 Mar 95","1.622"
"07 Mar 95","1.6242"
"06 Mar 95","1.6412"
"03 Mar 95","1.625"
"02 Mar 95","1.5895"
"01 Mar 95","1.5797"
"28 Feb 95","1.5807"
"27 Feb 95","1.5823"
"24 Feb 95","1.5805"
"23 Feb 95","1.592"
"22 Feb 95","1.5885"
"21 Feb 95","1.5805"
"20 Feb 95","1.584"
"17 Feb 95","1.5765"
"16 Feb 95","1.5767"
"15 Feb 95","1.563"
"14 Feb 95","1.5568"
"13 Feb 95","1.5638"
"10 Feb 95","1.5607"
"09 Feb 95","1.5557"
"08 Feb 95","1.5528"
"07 Feb 95","1.557"
"06 Feb 95","1.5605"
"03 Feb 95","1.5647"
"02 Feb 95","1.582"
"01 Feb 95","1.5815"
"31 Jan 95","1.587"
"30 Jan 95","1.5905"
"27 Jan 95","1.592"
"26 Jan 95","1.5935"
"25 Jan 95","1.5903"
"24 Jan 95","1.5963"
"23 Jan 95","1.595"
"20 Jan 95","1.5902"
"19 Jan 95","1.5698"
"18 Jan 95","1.572"
"17 Jan 95","1.5662"
"16 Jan 95","1.57"
"13 Jan 95","1.5693"
"12 Jan 95","1.5698"
"11 Jan 95","1.5605"
"10 Jan 95","1.56"
"09 Jan 95","1.5547"
"06 Jan 95","1.5542"
"05 Jan 95","1.5635"
"04 Jan 95","1.5622"
"03 Jan 95","1.5626"
"30 Dec 94","1.5645"
"29 Dec 94","1.5595"
"28 Dec 94","1.544"
"23 Dec 94","1.5465"
"22 Dec 94","1.5455"
"21 Dec 94","1.5597"
"20 Dec 94","1.56"
"19 Dec 94","1.5612"
"16 Dec 94","1.5627"
"15 Dec 94","1.5613"
"14 Dec 94","1.5623"
"13 Dec 94","1.562"
"12 Dec 94","1.564"
"09 Dec 94","1.5595"
"08 Dec 94","1.5635"
"07 Dec 94","1.5642"
"06 Dec 94","1.563"
"05 Dec 94","1.559"
"02 Dec 94","1.5598"
"01 Dec 94","1.5673"
"30 Nov 94","1.5653"
"29 Nov 94","1.5677"
"28 Nov 94","1.5635"
"25 Nov 94","1.563"
"24 Nov 94","1.5618"
"23 Nov 94","1.5703"
"22 Nov 94","1.5705"
"21 Nov 94","1.568"
"18 Nov 94","1.5685"
"17 Nov 94","1.574"
"16 Nov 94","1.5715"
"15 Nov 94","1.583"
"14 Nov 94","1.5848"
"11 Nov 94","1.5995"
"10 Nov 94","1.5966"
"09 Nov 94","1.6032"
"08 Nov 94","1.6183"
"07 Nov 94","1.6128"
"04 Nov 94","1.6083"
"03 Nov 94","1.6221"
"02 Nov 94","1.6428"
"01 Nov 94","1.6347"
"31 Oct 94","1.6306"
"28 Oct 94","1.6236"
"27 Oct 94","1.6375"
"26 Oct 94","1.6324"
"25 Oct 94","1.6371"
"24 Oct 94","1.628"
"21 Oct 94","1.6271"
"20 Oct 94","1.6192"
"19 Oct 94","1.6188"
"18 Oct 94","1.6149"
"17 Oct 94","1.6076"
"14 Oct 94","1.5933"
"13 Oct 94","1.5816"
"12 Oct 94","1.5803"
"11 Oct 94","1.5815"
"10 Oct 94","1.5835"
"07 Oct 94","1.5908"
"06 Oct 94","1.5882"
"05 Oct 94","1.5879"
"04 Oct 94","1.5782"
"03 Oct 94","1.578"
"30 Sep 94","1.5772"
"29 Sep 94","1.581"
"28 Sep 94","1.5782"
"27 Sep 94","1.5773"
"26 Sep 94","1.574"
"23 Sep 94","1.5785"
"22 Sep 94","1.5762"
"21 Sep 94","1.579"
"20 Sep 94","1.5765"
"19 Sep 94","1.5682"
"16 Sep 94","1.5835"
"15 Sep 94","1.563"
"14 Sep 94","1.5688"
"13 Sep 94","1.5607"
"12 Sep 94","1.563"
"09 Sep 94","1.5517"
"08 Sep 94","1.5452"
"07 Sep 94","1.5462"
"06 Sep 94","1.55"
"05 Sep 94","1.5483"
"02 Sep 94","1.546"
"01 Sep 94","1.5402"
"31 Aug 94","1.5375"
"30 Aug 94","1.5323"
"26 Aug 94","1.542"
"25 Aug 94","1.5527"
"24 Aug 94","1.5568"
"23 Aug 94","1.5535"
"22 Aug 94","1.551"
"19 Aug 94","1.5485"
"18 Aug 94","1.546"
"17 Aug 94","1.5385"
"16 Aug 94","1.54"
"15 Aug 94","1.5418"
"12 Aug 94","1.5462"
"11 Aug 94","1.533"
"10 Aug 94","1.5402"
"09 Aug 94","1.539"
"08 Aug 94","1.542"
"05 Aug 94","1.5415"
"04 Aug 94","1.5387"
"03 Aug 94","1.5398"
"02 Aug 94","1.5395"
"01 Aug 94","1.5385"
"29 Jul 94","1.5368"
"28 Jul 94","1.532"
"27 Jul 94","1.5307"
"26 Jul 94","1.5266"
"25 Jul 94","1.5342"
"22 Jul 94","1.5297"
"21 Jul 94","1.5387"
"20 Jul 94","1.5494"
"19 Jul 94","1.5592"
"18 Jul 94","1.5645"
"15 Jul 94","1.5598"
"14 Jul 94","1.5625"
"13 Jul 94","1.5655"
"12 Jul 94","1.5715"
"11 Jul 94","1.5642"
"08 Jul 94","1.5402"
"07 Jul 94","1.5412"
"06 Jul 94","1.5495"
"05 Jul 94","1.5402"
"04 Jul 94","1.5385"
"01 Jul 94","1.538"
"30 Jun 94","1.5432"
"29 Jun 94","1.5472"
"28 Jun 94","1.547"
"27 Jun 94","1.5545"
"24 Jun 94","1.5448"
"23 Jun 94","1.5385"
"22 Jun 94","1.5348"
"21 Jun 94","1.5377"
"20 Jun 94","1.5394"
"17 Jun 94","1.5195"
"16 Jun 94","1.5202"
"15 Jun 94","1.5202"
"14 Jun 94","1.5175"
"13 Jun 94","1.5188"
"10 Jun 94","1.508"
"09 Jun 94","1.5075"
"08 Jun 94","1.5072"
"07 Jun 94","1.5062"
"06 Jun 94","1.5074"
"03 Jun 94","1.5043"
"02 Jun 94","1.5125"
"01 Jun 94","1.517"
"31 May 94","1.512"
"27 May 94","1.5085"
"26 May 94","1.5098"
"25 May 94","1.5113"
"24 May 94","1.508"
"23 May 94","1.5062"
"20 May 94","1.5098"
"19 May 94","1.508"
"18 May 94","1.507"
"17 May 94","1.5037"
"16 May 94","1.504"
"13 May 94","1.5002"
"12 May 94","1.4992"
"11 May 94","1.4888"
"10 May 94","1.4908"
"09 May 94","1.496"
"06 May 94","1.492"
"05 May 94","1.4967"
"04 May 94","1.4975"
"03 May 94","1.5088"
"29 Apr 94","1.5165"
"28 Apr 94","1.5083"
"27 Apr 94","1.5067"
"26 Apr 94","1.5022"
"25 Apr 94","1.4915"
"22 Apr 94","1.4855"
"21 Apr 94","1.497"
"20 Apr 94","1.4861"
"19 Apr 94","1.4782"
"18 Apr 94","1.47"
"15 Apr 94","1.4733"
"14 Apr 94","1.477"
"13 Apr 94","1.4755"
"12 Apr 94","1.4755"
"11 Apr 94","1.4736"
"08 Apr 94","1.4745"
"07 Apr 94","1.4675"
"06 Apr 94","1.4684"
"05 Apr 94","1.4638"
"31 Mar 94","1.4845"
"30 Mar 94","1.479"
"29 Mar 94","1.4922"
"28 Mar 94","1.4964"
"25 Mar 94","1.4962"
"24 Mar 94","1.4933"
"23 Mar 94","1.4935"
"22 Mar 94","1.4862"
"21 Mar 94","1.484"
"18 Mar 94","1.4892"
"17 Mar 94","1.4971"
"16 Mar 94","1.4918"
"15 Mar 94","1.4914"
"14 Mar 94","1.4946"
"11 Mar 94","1.5025"
"10 Mar 94","1.502"
"09 Mar 94","1.4923"
"08 Mar 94","1.4878"
"07 Mar 94","1.4902"
"04 Mar 94","1.49"
"03 Mar 94","1.4953"
"02 Mar 94","1.495"
"01 Mar 94","1.4857"
"28 Feb 94","1.4864"
"25 Feb 94","1.4904"
"24 Feb 94","1.4802"
"23 Feb 94","1.4762"
"22 Feb 94","1.4789"
"21 Feb 94","1.476"
"18 Feb 94","1.4777"
"17 Feb 94","1.4752"
"16 Feb 94","1.4785"
"15 Feb 94","1.4752"
"14 Feb 94","1.4695"
"11 Feb 94","1.4667"
"10 Feb 94","1.4617"
"09 Feb 94","1.4608"
"08 Feb 94","1.4702"
"07 Feb 94","1.4809"
"04 Feb 94","1.4924"
"03 Feb 94","1.498"
"02 Feb 94","1.4955"
"01 Feb 94","1.507"
"31 Jan 94","1.499"
"28 Jan 94","1.5038"
"27 Jan 94","1.4928"
"26 Jan 94","1.4925"
"25 Jan 94","1.4938"
"24 Jan 94","1.496"
"21 Jan 94","1.4948"
"20 Jan 94","1.5004"
"19 Jan 94","1.4915"
"18 Jan 94","1.4985"
"17 Jan 94","1.4922"
"14 Jan 94","1.4915"
"13 Jan 94","1.4955"
"12 Jan 94","1.5012"
"11 Jan 94","1.4903"
"10 Jan 94","1.4955"
"07 Jan 94","1.493"
"06 Jan 94","1.488"
"05 Jan 94","1.4867"
"04 Jan 94","1.482"
"31 Dec 93","1.478"
"30 Dec 93","1.4766"
"29 Dec 93","1.4917"
"24 Dec 93","1.5015"
"23 Dec 93","1.5025"
"22 Dec 93","1.4935"
"21 Dec 93","1.4897"
"20 Dec 93","1.4853"
"17 Dec 93","1.4913"
"16 Dec 93","1.4882"
"15 Dec 93","1.485"
"14 Dec 93","1.4892"
"13 Dec 93","1.4918"
"10 Dec 93","1.4945"
"09 Dec 93","1.4947"
"08 Dec 93","1.498"
"07 Dec 93","1.4952"
"06 Dec 93","1.499"
"03 Dec 93","1.4912"
"02 Dec 93","1.4792"
"01 Dec 93","1.483"
"30 Nov 93","1.4815"
"29 Nov 93","1.487"
"26 Nov 93","1.475"
"25 Nov 93","1.488"
"24 Nov 93","1.49"
"23 Nov 93","1.4808"
"22 Nov 93","1.476"
"19 Nov 93","1.4725"
"18 Nov 93","1.4787"
"17 Nov 93","1.479"
"16 Nov 93","1.49"
"15 Nov 93","1.494"
"12 Nov 93","1.4777"
"11 Nov 93","1.479"
"10 Nov 93","1.4745"
"09 Nov 93","1.466"
"08 Nov 93","1.4822"
"05 Nov 93","1.4797"
"04 Nov 93","1.4805"
"03 Nov 93","1.482"
"02 Nov 93","1.4812"
"01 Nov 93","1.4782"
"29 Oct 93","1.4882"
"28 Oct 93","1.4785"
"27 Oct 93","1.4785"
"26 Oct 93","1.4785"
"25 Oct 93","1.4865"
"22 Oct 93","1.4772"
"21 Oct 93","1.4865"
"20 Oct 93","1.4885"
"19 Oct 93","1.4877"
"18 Oct 93","1.4997"
"15 Oct 93","1.5125"
"14 Oct 93","1.5168"
"13 Oct 93","1.523"
"12 Oct 93","1.5355"
"11 Oct 93","1.5317"
"08 Oct 93","1.5352"
"07 Oct 93","1.5212"
"06 Oct 93","1.5238"
"05 Oct 93","1.5145"
"04 Oct 93","1.5158"
"01 Oct 93","1.4982"
"30 Sep 93","1.4982"
"29 Sep 93","1.5125"
"28 Sep 93","1.5063"
"27 Sep 93","1.5113"
"24 Sep 93","1.5025"
"23 Sep 93","1.505"
"22 Sep 93","1.5195"
"21 Sep 93","1.5295"
"20 Sep 93","1.5325"
"17 Sep 93","1.5342"
"16 Sep 93","1.5325"
"15 Sep 93","1.5547"
"14 Sep 93","1.544"
"13 Sep 93","1.5452"
"10 Sep 93","1.5475"
"09 Sep 93","1.5522"
"08 Sep 93","1.5405"
"07 Sep 93","1.5408"
"06 Sep 93","1.5302"
"03 Sep 93","1.529"
"02 Sep 93","1.4983"
"01 Sep 93","1.5068"
"31 Aug 93","1.4883"
"27 Aug 93","1.4993"
"26 Aug 93","1.496"
"25 Aug 93","1.4798"
"24 Aug 93","1.4975"
"23 Aug 93","1.5047"
"20 Aug 93","1.51"
"19 Aug 93","1.5055"
"18 Aug 93","1.511"
"17 Aug 93","1.4945"
"16 Aug 93","1.4805"
"13 Aug 93","1.4582"
"12 Aug 93","1.4593"
"11 Aug 93","1.4777"
"10 Aug 93","1.4815"
"09 Aug 93","1.496"
"06 Aug 93","1.4913"
"05 Aug 93","1.4937"
"04 Aug 93","1.5013"
"03 Aug 93","1.5045"
"02 Aug 93","1.4817"
"30 Jul 93","1.481"
"29 Jul 93","1.4873"
"28 Jul 93","1.4923"
"27 Jul 93","1.4908"
"26 Jul 93","1.501"
"23 Jul 93","1.4972"
"22 Jul 93","1.5117"
"21 Jul 93","1.516"
"20 Jul 93","1.5007"
"19 Jul 93","1.4997"
"16 Jul 93","1.4775"
"15 Jul 93","1.4895"
"14 Jul 93","1.5005"
"13 Jul 93","1.4915"
"12 Jul 93","1.4755"
"09 Jul 93","1.4782"
"08 Jul 93","1.491"
"07 Jul 93","1.4983"
"06 Jul 93","1.5105"
"05 Jul 93","1.5115"
"02 Jul 93","1.5095"
"01 Jul 93","1.5077"
"30 Jun 93","1.5005"
"29 Jun 93","1.5097"
"28 Jun 93","1.4945"
"25 Jun 93","1.4817"
"24 Jun 93","1.4685"
"23 Jun 93","1.4758"
"22 Jun 93","1.4832"
"21 Jun 93","1.4903"
"18 Jun 93","1.497"
"17 Jun 93","1.5132"
"16 Jun 93","1.5033"
"15 Jun 93","1.5205"
"14 Jun 93","1.5258"
"11 Jun 93","1.524"
"10 Jun 93","1.5177"
"09 Jun 93","1.5095"
"08 Jun 93","1.5193"
"07 Jun 93","1.5208"
"04 Jun 93","1.5235"
"03 Jun 93","1.5405"
"02 Jun 93","1.5422"
"01 Jun 93","1.5564"
"28 May 93","1.5635"
"27 May 93","1.5527"
"26 May 93","1.5452"
"25 May 93","1.544"
"24 May 93","1.537"
"21 May 93","1.5405"
"20 May 93","1.5527"
"19 May 93","1.5397"
"18 May 93","1.532"
"17 May 93","1.5362"
"14 May 93","1.5367"
"13 May 93","1.5253"
"12 May 93","1.5397"
"11 May 93","1.5452"
"10 May 93","1.5393"
"07 May 93","1.5772"
"06 May 93","1.5707"
"05 May 93","1.5645"
"04 May 93","1.5727"
"30 Apr 93","1.5683"
"29 Apr 93","1.5752"
"28 Apr 93","1.5707"
"27 Apr 93","1.5825"
"26 Apr 93","1.5932"
"23 Apr 93","1.5765"
"22 Apr 93","1.5477"
"21 Apr 93","1.538"
"20 Apr 93","1.5445"
"19 Apr 93","1.54"
"16 Apr 93","1.526"
"15 Apr 93","1.5505"
"14 Apr 93","1.5532"
"13 Apr 93","1.559"
"08 Apr 93","1.5258"
"07 Apr 93","1.5135"
"06 Apr 93","1.5115"
"05 Apr 93","1.5215"
"02 Apr 93","1.5212"
"01 Apr 93","1.5242"
"31 Mar 93","1.5062"
"30 Mar 93","1.4962"
"29 Mar 93","1.4882"
"26 Mar 93","1.4917"
"25 Mar 93","1.474"
"24 Mar 93","1.4843"
"23 Mar 93","1.4833"
"22 Mar 93","1.489"
"19 Mar 93","1.4945"
"18 Mar 93","1.4735"
"17 Mar 93","1.4491"
"16 Mar 93","1.445"
"15 Mar 93","1.433"
"12 Mar 93","1.4345"
"11 Mar 93","1.4345"
"10 Mar 93","1.4342"
"09 Mar 93","1.4357"
"08 Mar 93","1.4465"
"05 Mar 93","1.449"
"04 Mar 93","1.4537"
"03 Mar 93","1.45"
"02 Mar 93","1.4505"
"01 Mar 93","1.4408"
"26 Feb 93","1.4205"
"25 Feb 93","1.4317"
"24 Feb 93","1.4345"
"23 Feb 93","1.456"
"22 Feb 93","1.456"
"19 Feb 93","1.4555"
"18 Feb 93","1.441"
"17 Feb 93","1.4435"
"16 Feb 93","1.4472"
"15 Feb 93","1.4187"
"12 Feb 93","1.4207"
"11 Feb 93","1.4182"
"10 Feb 93","1.4285"
"09 Feb 93","1.433"
"08 Feb 93","1.438"
"05 Feb 93","1.4507"
"04 Feb 93","1.443"
"03 Feb 93","1.4373"
"02 Feb 93","1.443"
"01 Feb 93","1.4542"
"29 Jan 93","1.4885"
"28 Jan 93","1.51"
"27 Jan 93","1.5145"
"26 Jan 93","1.5388"
"25 Jan 93","1.5595"
"22 Jan 93","1.5237"
"21 Jan 93","1.5172"
"20 Jan 93","1.5395"
"19 Jan 93","1.549"
"18 Jan 93","1.5487"
"15 Jan 93","1.535"
"14 Jan 93","1.5345"
"13 Jan 93","1.5422"
"12 Jan 93","1.5432"
"11 Jan 93","1.5557"
"08 Jan 93","1.5385"
"07 Jan 93","1.5407"
"06 Jan 93","1.539"
"05 Jan 93","1.532"
"04 Jan 93","1.5005"
"31 Dec 92","1.515"
"30 Dec 92","1.513"
"29 Dec 92","1.503"
"24 Dec 92","1.533"
"23 Dec 92","1.5315"
"22 Dec 92","1.539"
"21 Dec 92","1.5635"
"18 Dec 92","1.5675"
"17 Dec 92","1.5805"
"16 Dec 92","1.579"
"15 Dec 92","1.568"
"14 Dec 92","1.5655"
"11 Dec 92","1.56"
"10 Dec 92","1.5617"
"09 Dec 92","1.5665"
"08 Dec 92","1.596"
"07 Dec 92","1.5825"
"04 Dec 92","1.56"
"03 Dec 92","1.564"
"02 Dec 92","1.5495"
"01 Dec 92","1.5265"
"30 Nov 92","1.5152"
"27 Nov 92","1.5105"
"26 Nov 92","1.5227"
"25 Nov 92","1.5277"
"24 Nov 92","1.5162"
"23 Nov 92","1.515"
"20 Nov 92","1.5202"
"19 Nov 92","1.5325"
"18 Nov 92","1.524"
"17 Nov 92","1.5157"
"16 Nov 92","1.5217"
"13 Nov 92","1.546"
"12 Nov 92","1.5205"
"11 Nov 92","1.5245"
"10 Nov 92","1.516"
"09 Nov 92","1.5298"
"06 Nov 92","1.5425"
"05 Nov 92","1.5402"
"04 Nov 92","1.5505"
"03 Nov 92","1.5492"
"02 Nov 92","1.5363"
"30 Oct 92","1.5632"
"29 Oct 92","1.5715"
"28 Oct 92","1.579"
"27 Oct 92","1.5755"
"26 Oct 92","1.5885"
"23 Oct 92","1.6145"
"22 Oct 92","1.6242"
"21 Oct 92","1.6145"
"20 Oct 92","1.6157"
"19 Oct 92","1.6287"
"16 Oct 92","1.6625"
"15 Oct 92","1.7005"
"14 Oct 92","1.7065"
"13 Oct 92","1.7155"
"12 Oct 92","1.7015"
"09 Oct 92","1.698"
"08 Oct 92","1.6905"
"07 Oct 92","1.719"
"06 Oct 92","1.7145"
"05 Oct 92","1.716"
"02 Oct 92","1.719"
"01 Oct 92","1.7505"
"30 Sep 92","1.777"
"29 Sep 92","1.7685"
"28 Sep 92","1.727"
"25 Sep 92","1.71"
"24 Sep 92","1.707"
"23 Sep 92","1.7095"
"22 Sep 92","1.708"
"21 Sep 92","1.7125"
"18 Sep 92","1.7435"
"17 Sep 92","1.775"
"16 Sep 92","1.8467"
"15 Sep 92","1.8875"
"14 Sep 92","1.8937"
"11 Sep 92","1.9342"
"10 Sep 92","1.978"
"09 Sep 92","1.9764"
"08 Sep 92","2.002"
"07 Sep 92","1.9967"
"04 Sep 92","1.992"
"03 Sep 92","1.9805"
"02 Sep 92","2.0036"
"01 Sep 92","2.0002"
"28 Aug 92","1.9845"
"27 Aug 92","1.9786"
"26 Aug 92","1.9841"
"25 Aug 92","1.9935"
"24 Aug 92","1.9955"
"21 Aug 92","1.9327"
"20 Aug 92","1.9377"
"19 Aug 92","1.9335"
"18 Aug 92","1.9307"
"17 Aug 92","1.9255"
"14 Aug 92","1.9192"
"13 Aug 92","1.932"
"12 Aug 92","1.9272"
"11 Aug 92","1.921"
"10 Aug 92","1.9275"
"07 Aug 92","1.927"
"06 Aug 92","1.908"
"05 Aug 92","1.917"
"04 Aug 92","1.923"
"03 Aug 92","1.9265"
"31 Jul 92","1.9265"
"30 Jul 92","1.9177"
"29 Jul 92","1.9207"
"28 Jul 92","1.9275"
"27 Jul 92","1.9192"
"24 Jul 92","1.8977"
"23 Jul 92","1.9117"
"22 Jul 92","1.9045"
"21 Jul 92","1.9085"
"20 Jul 92","1.918"
"17 Jul 92","1.9497"
"16 Jul 92","1.9357"
"15 Jul 92","1.9273"
"14 Jul 92","1.9162"
"13 Jul 92","1.9272"
"10 Jul 92","1.9195"
"09 Jul 92","1.907"
"08 Jul 92","1.9237"
"07 Jul 92","1.9235"
"06 Jul 92","1.9104"
"03 Jul 92","1.9053"
"02 Jul 92","1.9174"
"01 Jul 92","1.9132"
"30 Jun 92","1.903"
"29 Jun 92","1.9067"
"26 Jun 92","1.8965"
"25 Jun 92","1.8932"
"24 Jun 92","1.8782"
"23 Jun 92","1.8628"
"22 Jun 92","1.862"
"19 Jun 92","1.8618"
"18 Jun 92","1.8655"
"17 Jun 92","1.8582"
"16 Jun 92","1.856"
"15 Jun 92","1.8583"
"12 Jun 92","1.8507"
"11 Jun 92","1.8465"
"10 Jun 92","1.8345"
"09 Jun 92","1.833"
"08 Jun 92","1.834"
"05 Jun 92","1.8335"
"04 Jun 92","1.8232"
"03 Jun 92","1.8167"
"02 Jun 92","1.8247"
"01 Jun 92","1.8242"
"29 May 92","1.8312"
"28 May 92","1.8048"
"27 May 92","1.8025"
"26 May 92","1.8265"
"22 May 92","1.8155"
"21 May 92","1.819"
"20 May 92","1.832"
"19 May 92","1.8397"
"18 May 92","1.8363"
"15 May 92","1.8235"
"14 May 92","1.82"
"13 May 92","1.8134"
"12 May 92","1.8077"
"11 May 92","1.793"
"08 May 92","1.788"
"07 May 92","1.7962"
"06 May 92","1.7915"
"05 May 92","1.7825"
"01 May 92","1.783"
"30 Apr 92","1.7727"
"29 Apr 92","1.774"
"28 Apr 92","1.7745"
"27 Apr 92","1.7792"
"24 Apr 92","1.7715"
"23 Apr 92","1.764"
"22 Apr 92","1.76"
"21 Apr 92","1.7507"
"16 Apr 92","1.747"
"15 Apr 92","1.7618"
"14 Apr 92","1.7695"
"13 Apr 92","1.7627"
"10 Apr 92","1.7725"
"09 Apr 92","1.7472"
"08 Apr 92","1.7505"
"07 Apr 92","1.7463"
"06 Apr 92","1.7512"
"03 Apr 92","1.742"
"02 Apr 92","1.7302"
"01 Apr 92","1.7245"
"31 Mar 92","1.735"
"30 Mar 92","1.7315"
"27 Mar 92","1.738"
"26 Mar 92","1.726"
"25 Mar 92","1.7287"
"24 Mar 92","1.7188"
"23 Mar 92","1.7203"
"20 Mar 92","1.7007"
"19 Mar 92","1.712"
"18 Mar 92","1.729"
"17 Mar 92","1.734"
"16 Mar 92","1.717"
"13 Mar 92","1.7112"
"12 Mar 92","1.7055"
"11 Mar 92","1.7257"
"10 Mar 92","1.7187"
"09 Mar 92","1.7232"
"06 Mar 92","1.7155"
"05 Mar 92","1.717"
"04 Mar 92","1.7263"
"03 Mar 92","1.7397"
"02 Mar 92","1.7507"
"28 Feb 92","1.758"
"27 Feb 92","1.7575"
"26 Feb 92","1.745"
"25 Feb 92","1.761"
"24 Feb 92","1.746"
"21 Feb 92","1.747"
"20 Feb 92","1.7475"
"19 Feb 92","1.7557"
"18 Feb 92","1.75"
"17 Feb 92","1.7743"
"14 Feb 92","1.7685"
"13 Feb 92","1.771"
"12 Feb 92","1.787"
"11 Feb 92","1.8065"
"10 Feb 92","1.827"
"07 Feb 92","1.8342"
"06 Feb 92","1.8175"
"05 Feb 92","1.8105"
"04 Feb 92","1.801"
"03 Feb 92","1.796"
"31 Jan 92","1.7925"
"30 Jan 92","1.784"
"29 Jan 92","1.807"
"28 Jan 92","1.7965"
"27 Jan 92","1.779"
"24 Jan 92","1.8045"
"23 Jan 92","1.7977"
"22 Jan 92","1.8105"
"21 Jan 92","1.809"
"20 Jan 92","1.7962"
"17 Jan 92","1.7857"
"16 Jan 92","1.7575"
"15 Jan 92","1.753"
"14 Jan 92","1.807"
"13 Jan 92","1.798"
"10 Jan 92","1.8055"
"09 Jan 92","1.845"
"08 Jan 92","1.873"
"07 Jan 92","1.8785"
"06 Jan 92","1.874"
"03 Jan 92","1.852"
"02 Jan 92","1.874"
"31 Dec 91","1.8678"
"30 Dec 91","1.8705"
"27 Dec 91","1.8767"
"24 Dec 91","1.8765"
"23 Dec 91","1.876"
"20 Dec 91","1.8595"
"19 Dec 91","1.8345"
"18 Dec 91","1.8275"
"17 Dec 91","1.8245"
"16 Dec 91","1.824"
"13 Dec 91","1.816"
"12 Dec 91","1.8065"
"11 Dec 91","1.8075"
"10 Dec 91","1.812"
